timestamp,tank_id,do_mg_l,nh4_ppm,no2_ppm,no3_ppm,water_temp_c,ph,alkalinity_mg_l,salinity_ppt,n_conv_speed,alert,alert_types,data_source
2026-02-23 00:59:45.234503,T03,6.522,0.0644,0.0373,16.48,27.97,7.94,135.5,19.77,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 01:29:45.234503,T03,6.407,0.0527,0.026,15.8,28.03,7.95,125.0,19.95,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 01:59:45.234503,T03,6.803,0.0376,0.0266,15.82,27.82,7.97,125.4,19.66,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 02:29:45.234503,T03,6.46,0.0369,0.0289,16.59,27.9,7.95,124.1,19.81,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 02:59:45.234503,T03,6.669,0.0369,0.031,16.06,28.08,8.04,126.4,19.58,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 03:29:45.234503,T03,6.528,0.046,0.031,16.19,27.88,7.99,128.1,19.9,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 03:59:45.234503,T03,6.657,0.0366,0.034,16.2,27.45,8.0,125.3,19.85,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 04:29:45.234503,T03,6.433,0.0632,0.0326,16.63,27.98,7.97,126.5,19.68,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 04:59:45.234503,T03,6.952,0.0386,0.0297,16.36,27.81,7.87,124.5,19.89,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 05:29:45.234503,T03,6.569,0.0277,0.0328,16.35,27.7,7.97,121.3,19.43,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 05:59:45.234503,T03,6.733,0.0436,0.0259,16.75,27.84,7.99,132.5,19.99,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 06:29:45.234503,T03,6.533,0.0441,0.0282,16.51,27.48,7.96,128.7,19.74,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 06:59:45.234503,T03,6.838,0.0348,0.0232,16.14,28.12,8.01,125.2,19.73,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 07:29:45.234503,T03,6.716,0.05,0.0297,16.86,27.83,7.95,129.6,19.87,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 07:59:45.234503,T03,6.408,0.0483,0.0256,16.63,28.13,7.97,125.7,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 08:29:45.234503,T03,6.587,0.044,0.0276,16.21,27.72,7.94,126.4,20.04,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 08:59:45.234503,T03,6.654,0.0376,0.0223,16.08,27.99,7.88,128.7,19.84,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 09:29:45.234503,T03,6.753,0.0325,0.0306,16.63,27.91,7.98,125.5,19.6,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 09:59:45.234503,T03,6.615,0.0359,0.0294,16.93,27.84,7.98,130.3,19.92,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 10:29:45.234503,T03,6.539,0.0501,0.0288,16.39,27.54,7.93,126.9,19.62,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 10:59:45.234503,T03,6.355,0.041,0.0274,17.01,27.79,7.94,130.9,19.82,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 11:29:45.234503,T03,6.462,0.0397,0.0326,16.14,27.44,7.95,128.0,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 11:59:45.234503,T03,6.421,0.0481,0.0317,16.53,27.75,7.97,124.7,20.01,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 12:29:45.234503,T03,6.713,0.0474,0.0345,16.4,27.71,7.98,122.3,19.59,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 12:59:45.234503,T03,6.808,0.0503,0.032,16.65,27.83,8.09,123.5,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 13:29:45.234503,T03,6.604,0.0486,0.0333,16.51,28.18,7.93,123.9,19.85,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 13:59:45.234503,T03,6.598,0.0367,0.0256,16.17,27.89,8.02,130.2,19.88,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 14:29:45.234503,T03,6.718,0.0398,0.0337,16.38,28.03,7.99,121.5,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 14:59:45.234503,T03,6.582,0.0306,0.0245,16.57,27.99,7.81,127.3,19.95,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 15:29:45.234503,T03,6.437,0.0587,0.0354,17.19,27.95,8.05,126.2,19.81,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 15:59:45.234503,T03,6.568,0.043,0.0305,16.67,27.33,7.99,130.0,19.68,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 16:29:45.234503,T03,6.986,0.0451,0.0338,16.47,27.5,7.99,126.3,19.73,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 16:59:45.234503,T03,6.651,0.0411,0.0382,16.96,27.94,7.93,126.2,19.87,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 17:29:45.234503,T03,6.912,0.0457,0.0286,16.86,27.66,8.0,132.7,20.28,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 17:59:45.234503,T03,6.864,0.0471,0.0302,16.25,27.78,7.92,122.4,19.78,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 18:29:45.234503,T03,6.849,0.048,0.0262,16.21,27.8,7.87,128.1,19.55,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 18:59:45.234503,T03,6.97,0.0362,0.0276,16.35,27.66,8.0,129.1,19.78,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 19:29:45.234503,T03,6.847,0.0377,0.0267,16.47,27.76,7.98,130.6,19.88,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 19:59:45.234503,T03,6.502,0.0378,0.0385,16.94,27.99,7.85,123.5,19.95,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 20:29:45.234503,T03,6.532,0.0333,0.0261,16.35,27.57,8.0,131.2,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 20:59:45.234503,T03,6.547,0.0483,0.024,16.91,27.86,7.87,124.3,19.78,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 21:29:45.234503,T03,6.596,0.0454,0.0349,16.92,28.05,7.99,126.7,19.36,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 21:59:45.234503,T03,6.595,0.0489,0.031,16.66,27.87,7.96,128.3,19.95,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 22:29:45.234503,T03,6.354,0.0393,0.0269,16.81,27.75,7.93,127.7,19.74,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 22:59:45.234503,T03,6.66,0.0271,0.0251,16.63,27.94,7.96,126.2,19.77,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 23:29:45.234503,T03,6.634,0.045,0.0318,16.82,28.28,8.05,125.7,19.67,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-23 23:59:45.234503,T03,6.606,0.045,0.0316,16.58,28.0,8.04,130.1,19.67,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 00:29:45.234503,T03,6.628,0.0469,0.0304,16.49,27.9,8.01,130.8,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 00:59:45.234503,T03,6.724,0.0488,0.0331,16.96,27.92,7.96,126.7,20.04,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 01:29:45.234503,T03,6.514,0.0412,0.03,16.75,27.93,7.93,127.9,19.95,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 01:59:45.234503,T03,6.759,0.0388,0.0262,16.77,27.57,7.97,123.6,19.58,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 02:29:45.234503,T03,6.892,0.0312,0.03,16.82,27.81,8.02,130.9,19.8,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 02:59:45.234503,T03,6.472,0.0427,0.0299,16.96,28.15,8.0,126.7,19.64,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 03:29:45.234503,T03,6.368,0.0327,0.0325,17.42,27.66,7.91,127.7,20.04,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 03:59:45.234503,T03,6.712,0.0342,0.0333,17.21,27.97,7.95,129.0,19.46,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 04:29:45.234503,T03,6.324,0.0309,0.0373,16.88,28.01,8.04,125.2,19.89,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 04:59:45.234503,T03,6.46,0.0394,0.0314,17.06,27.6,8.01,128.6,19.75,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 05:29:45.234503,T03,6.736,0.0314,0.0315,16.82,27.84,8.0,128.5,19.89,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 05:59:45.234503,T03,6.782,0.0425,0.0218,16.87,27.67,8.03,127.8,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 06:29:45.234503,T03,6.488,0.0388,0.0283,16.93,27.73,8.01,129.2,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 06:59:45.234503,T03,6.744,0.0363,0.0303,16.64,27.8,7.94,123.3,19.95,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 07:29:45.234503,T03,6.685,0.0435,0.0276,16.85,27.84,8.06,129.6,19.57,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 07:59:45.234503,T03,6.504,0.0456,0.0337,17.29,27.62,7.97,128.2,20.24,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 08:29:45.234503,T03,6.559,0.0533,0.0367,16.93,27.97,7.92,132.7,19.69,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 08:59:45.234503,T03,6.755,0.04,0.0297,16.74,27.69,8.04,126.1,19.8,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 09:29:45.234503,T03,6.574,0.053,0.0302,16.83,27.73,7.99,127.1,19.68,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 09:59:45.234503,T03,6.668,0.0416,0.0304,16.69,28.09,8.0,130.5,20.02,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 10:29:45.234503,T03,6.765,0.0563,0.0325,16.68,27.84,7.93,129.4,19.64,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 10:59:45.234503,T03,6.51,0.0436,0.0328,16.86,27.61,7.98,123.8,19.77,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 11:29:45.234503,T03,6.457,0.0394,0.0297,17.19,27.67,7.98,130.3,19.87,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 11:59:45.234503,T03,6.438,0.038,0.0287,17.15,27.66,7.97,130.0,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 12:29:45.234503,T03,6.445,0.0533,0.0274,16.72,28.08,7.96,125.8,19.73,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 12:59:45.234503,T03,6.57,0.0526,0.0251,17.27,27.57,8.01,128.2,19.86,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 13:29:45.234503,T03,6.741,0.0402,0.0319,16.74,27.77,7.89,124.8,20.0,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 13:59:45.234503,T03,6.437,0.0466,0.035,16.95,27.61,8.0,129.8,19.64,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 14:29:45.234503,T03,6.301,0.0349,0.0262,16.68,27.9,8.02,130.5,19.59,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 14:59:45.234503,T03,6.412,0.0421,0.0345,17.07,28.12,7.95,121.7,19.6,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 15:29:45.234503,T03,6.643,0.0364,0.0249,17.26,27.62,8.01,126.7,19.83,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 15:59:45.234503,T03,6.387,0.0486,0.0368,17.07,27.73,7.95,124.2,19.66,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 16:29:45.234503,T03,6.742,0.0387,0.0218,17.43,27.99,7.93,125.0,19.9,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 16:59:45.234503,T03,6.627,0.0337,0.0288,17.12,28.07,8.0,126.2,19.81,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 17:29:45.234503,T03,6.621,0.0206,0.0256,17.65,28.14,7.96,129.9,19.65,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 17:59:45.234503,T03,6.779,0.0499,0.0322,17.16,27.82,7.92,125.0,19.59,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 18:29:45.234503,T03,6.791,0.0486,0.0287,16.9,27.78,7.9,123.9,19.7,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 18:59:45.234503,T03,6.698,0.0473,0.0279,17.16,27.71,7.96,128.2,19.47,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 19:29:45.234503,T03,6.647,0.0464,0.03,17.19,28.02,7.96,124.7,19.53,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 19:59:45.234503,T03,6.746,0.0487,0.0235,16.79,28.29,8.0,130.2,19.51,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 20:29:45.234503,T03,6.827,0.0386,0.0333,17.19,27.83,8.01,127.7,19.74,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 20:59:45.234503,T03,6.665,0.0434,0.0276,17.07,27.99,8.03,131.2,19.69,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 21:29:45.234503,T03,6.418,0.0389,0.0381,17.37,27.82,7.93,125.9,19.78,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 21:59:45.234503,T03,6.645,0.0488,0.0283,17.73,27.86,7.98,123.3,20.0,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 22:29:45.234503,T03,6.38,0.0404,0.0246,16.81,27.68,7.94,121.6,20.21,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 22:59:45.234503,T03,6.537,0.0353,0.0328,17.44,27.64,7.99,127.8,19.59,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 23:29:45.234503,T03,6.718,0.034,0.0227,17.12,27.87,7.95,128.1,19.56,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-24 23:59:45.234503,T03,6.705,0.032,0.0288,16.96,28.03,8.0,126.4,19.93,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 00:29:45.234503,T03,6.52,0.0279,0.0289,18.07,27.95,7.93,130.1,19.85,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 00:59:45.234503,T03,6.699,0.0364,0.0282,16.61,27.97,7.87,124.0,19.79,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 01:29:45.234503,T03,6.405,0.0431,0.028,17.05,27.61,7.95,127.3,19.88,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 01:59:45.234503,T03,6.709,0.0567,0.0328,16.94,27.87,7.92,128.6,19.87,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 02:29:45.234503,T03,6.6,0.0461,0.0311,17.32,27.88,7.86,129.6,19.74,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 02:59:45.234503,T03,6.459,0.0651,0.0285,17.3,27.96,8.0,126.5,19.92,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 03:29:45.234503,T03,6.433,0.042,0.029,16.92,28.06,8.01,124.0,19.93,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 03:59:45.234503,T03,6.59,0.0562,0.0361,17.56,27.72,7.89,122.0,19.91,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 04:29:45.234503,T03,6.651,0.0388,0.0292,17.17,27.84,7.93,134.5,19.38,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 04:59:45.234503,T03,6.537,0.0492,0.0287,17.3,27.53,7.96,123.8,20.04,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 05:29:45.234503,T03,6.553,0.0371,0.0292,17.14,28.12,7.95,123.8,19.9,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 05:59:45.234503,T03,6.586,0.0403,0.0275,16.92,27.59,7.97,123.4,19.76,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 06:29:45.234503,T03,6.692,0.0433,0.0229,17.18,27.81,7.99,126.9,19.46,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 06:59:45.234503,T03,6.546,0.0437,0.0254,17.08,27.63,8.04,129.0,19.39,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 07:29:45.234503,T03,6.776,0.0422,0.036,17.31,28.17,7.88,120.5,19.89,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 07:59:45.234503,T03,6.559,0.0332,0.0297,16.96,27.98,8.03,121.2,19.66,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 08:29:45.234503,T03,6.354,0.0301,0.0332,17.32,27.73,7.92,130.6,19.56,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 08:59:45.234503,T03,6.783,0.0484,0.0333,16.95,27.83,7.91,122.4,19.69,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 09:29:45.234503,T03,6.634,0.04,0.0371,16.79,27.77,8.02,125.7,19.78,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 09:59:45.234503,T03,6.635,0.0422,0.0307,17.28,27.6,7.95,124.7,19.88,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 10:29:45.234503,T03,6.773,0.0585,0.0274,17.41,27.8,8.0,123.0,19.92,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 10:59:45.234503,T03,6.649,0.0525,0.0369,17.5,27.87,7.94,125.7,19.73,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 11:29:45.234503,T03,6.744,0.0337,0.0272,16.68,27.89,7.91,122.6,19.66,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 11:59:45.234503,T03,6.693,0.0433,0.0269,17.99,27.61,8.08,128.0,19.81,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 12:29:45.234503,T03,6.575,0.0432,0.0205,17.04,27.99,7.95,125.4,19.76,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 12:59:45.234503,T03,6.615,0.0358,0.0313,17.3,27.86,7.91,127.3,19.7,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 13:29:45.234503,T03,6.486,0.0416,0.0318,17.81,27.45,7.93,120.1,19.67,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 13:59:45.234503,T03,6.58,0.0484,0.0268,17.62,27.73,8.0,127.3,19.65,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 14:29:45.234503,T03,6.779,0.0492,0.0298,17.33,28.1,7.95,126.6,20.06,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 14:59:45.234503,T03,6.553,0.0426,0.0341,17.41,27.61,7.92,126.2,19.89,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 15:29:45.234503,T03,6.628,0.0533,0.0265,17.32,28.13,7.92,119.2,19.6,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 15:59:45.234503,T03,6.283,0.0538,0.0324,17.61,27.79,7.96,124.3,20.11,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 16:29:45.234503,T03,6.903,0.0315,0.0365,17.38,27.57,7.89,126.6,19.53,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 16:59:45.234503,T03,6.617,0.0354,0.0315,17.94,27.57,7.92,133.5,20.22,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 17:29:45.234503,T03,6.536,0.0369,0.0273,16.73,27.9,7.91,126.3,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 17:59:45.234503,T03,6.595,0.0559,0.0307,17.99,28.13,8.06,128.2,19.66,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 18:29:45.234503,T03,6.612,0.0384,0.03,17.0,27.94,7.96,126.8,19.54,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 18:59:45.234503,T03,6.51,0.0404,0.0289,17.95,28.05,7.92,128.0,19.96,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 19:29:45.234503,T03,6.498,0.0495,0.0286,17.46,28.18,7.96,126.4,19.85,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 19:59:45.234503,T03,6.597,0.0542,0.0281,17.71,27.74,7.86,127.7,19.65,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 20:29:45.234503,T03,6.639,0.0435,0.035,17.75,27.67,7.98,122.9,20.0,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 20:59:45.234503,T03,6.729,0.0445,0.0397,17.63,27.59,7.96,128.1,19.89,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 21:29:45.234503,T03,6.763,0.04,0.0251,17.25,28.06,7.95,132.3,20.02,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 21:59:45.234503,T03,6.747,0.0399,0.0267,18.04,28.0,8.03,132.3,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 22:29:45.234503,T03,6.617,0.0383,0.0264,17.5,28.09,8.01,125.7,20.1,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 22:59:45.234503,T03,6.653,0.0445,0.029,17.08,27.99,7.98,130.2,19.84,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 23:29:45.234503,T03,6.472,0.0457,0.0353,17.81,27.62,7.99,127.6,20.11,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-25 23:59:45.234503,T03,6.353,0.0467,0.0292,17.5,27.78,8.01,130.5,19.83,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 00:29:45.234503,T03,6.847,0.0367,0.0292,17.41,27.46,7.95,124.2,19.47,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 00:59:45.234503,T03,6.767,0.0431,0.034,17.2,27.93,8.02,127.6,20.11,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 01:29:45.234503,T03,6.697,0.0422,0.0267,17.36,27.83,8.0,123.5,19.76,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 01:59:45.234503,T03,6.68,0.0347,0.023,17.56,27.95,7.94,131.1,19.99,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 02:29:45.234503,T03,6.635,0.0293,0.032,17.28,27.8,7.95,128.4,19.49,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 02:59:45.234503,T03,6.692,0.0416,0.0353,17.29,27.95,7.98,126.8,20.3,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 03:29:45.234503,T03,6.555,0.0565,0.0302,17.83,28.03,7.94,128.2,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 03:59:45.234503,T03,6.692,0.0277,0.0265,17.74,27.59,8.01,127.1,19.78,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 04:29:45.234503,T03,6.507,0.0293,0.0342,17.65,27.97,7.92,129.0,19.54,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 04:59:45.234503,T03,6.652,0.0363,0.0356,17.3,28.09,8.01,126.8,19.65,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 05:29:45.234503,T03,6.654,0.0425,0.0359,17.28,28.16,7.97,130.3,19.82,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 05:59:45.234503,T03,6.656,0.0508,0.0326,17.97,27.95,8.1,128.2,19.63,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 06:29:45.234503,T03,6.61,0.0447,0.0281,18.05,27.84,7.96,122.5,19.83,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 06:59:45.234503,T03,6.839,0.0409,0.0289,17.91,27.75,7.97,127.4,19.8,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 07:29:45.234503,T03,6.583,0.0394,0.0347,17.57,27.67,8.05,123.8,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 07:59:45.234503,T03,6.891,0.0407,0.0336,18.0,27.41,7.94,121.3,19.9,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 08:29:45.234503,T03,6.718,0.0398,0.0298,17.53,27.74,8.01,126.0,19.81,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 08:59:45.234503,T03,6.795,0.0591,0.0284,17.44,27.82,8.01,122.4,20.05,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 09:29:45.234503,T03,6.559,0.053,0.0279,17.4,27.82,7.98,126.3,19.84,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 09:59:45.234503,T03,6.885,0.047,0.03,17.71,27.84,8.03,124.8,19.69,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 10:29:45.234503,T03,6.483,0.0562,0.0298,17.56,27.59,7.92,127.9,19.8,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 10:59:45.234503,T03,6.616,0.046,0.0335,17.73,28.09,7.86,131.1,19.9,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 11:29:45.234503,T03,6.541,0.0388,0.0296,17.8,27.83,7.88,125.8,19.82,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 11:59:45.234503,T03,6.593,0.0509,0.0295,17.69,27.76,7.95,126.7,20.0,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 12:29:45.234503,T03,6.723,0.038,0.0241,17.72,27.66,7.9,124.0,19.79,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 12:59:45.234503,T03,6.21,0.0474,0.0248,17.34,28.15,7.95,127.4,20.06,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 13:29:45.234503,T03,6.27,0.0446,0.0306,18.03,28.13,7.94,121.9,19.97,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 13:59:45.234503,T03,6.328,0.0399,0.0326,17.69,27.64,7.99,124.7,19.66,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 14:29:45.234503,T03,6.53,0.055,0.0299,18.13,27.95,7.93,125.5,19.39,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 14:59:45.234503,T03,6.728,0.0518,0.0275,17.07,27.82,7.97,123.8,20.18,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 15:29:45.234503,T03,6.506,0.0325,0.0337,18.08,27.75,8.09,121.9,19.82,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 15:59:45.234503,T03,6.653,0.0444,0.0311,18.41,27.69,8.04,129.3,19.6,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 16:29:45.234503,T03,6.575,0.0358,0.0282,18.21,27.44,7.92,127.4,19.72,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 16:59:45.234503,T03,6.573,0.0353,0.0295,17.84,27.54,7.92,127.2,19.76,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 17:29:45.234503,T03,6.697,0.0428,0.0341,17.37,27.68,7.96,131.3,19.94,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 17:59:45.234503,T03,6.695,0.0276,0.0275,17.52,27.66,7.99,122.0,19.63,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 18:29:45.234503,T03,6.471,0.0411,0.0287,18.64,27.7,8.0,130.3,19.7,0.25,1,NITRO_SLOW,dummy_sensor
2026-02-26 18:59:45.234503,T03,6.709,0.0502,0.0286,17.78,27.63,7.96,126.0,19.52,0.25,1,NITRO_SLOW,dummy_sensor
